link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_katsushika/nc_77834165/,ステイツ小岩細田せせらぎ通り,2026-01-05,3990万円,東京都葛飾区細田１-２３－３,ＪＲ総武線「小岩」徒歩13分,57.19m2（17.29坪）（壁芯）,3LDK,7.71m2,1995年7月
/ms/chuko/tokyo/sc_katsushika/nc_78996237/,ロイヤルプラザお花茶屋,2026-01-05,3999万円,東京都葛飾区宝町２,京成本線「お花茶屋」徒歩5分,66.78m2（壁芯）,3LDK,6.96m2,1989年2月
/ms/chuko/tokyo/sc_katsushika/nc_78990265/,ロイヤルプラザお花茶屋,2026-01-05,3999万円,東京都葛飾区宝町２,京成本線「お花茶屋」徒歩5分,66.78m2（壁芯）,3LDK,6.96m2,1989年2月
/ms/chuko/tokyo/sc_katsushika/nc_79060171/,ヴェルビュ高砂,2026-01-05,4180万円,東京都葛飾区柴又１,京成金町線「柴又」徒歩7分,58.31m2（17.63坪）（壁芯）,2LDK,8.82m2,2001年3月
/ms/chuko/tokyo/sc_katsushika/nc_78818594/,グリーンティエラ柴又,2026-01-05,4250万円,東京都葛飾区柴又２,京成金町線「柴又」徒歩11分,68.07m2（壁芯）,3LDK,16.2m2,2004年1月
/ms/chuko/tokyo/sc_katsushika/nc_78831765/,ライオンズマンションお花茶屋駅前通り,2026-01-05,4280万円,東京都葛飾区お花茶屋１,京成本線「お花茶屋」徒歩3分,86.7m2（壁芯）,3LDK,3.24m2,1988年10月
/ms/chuko/tokyo/sc_katsushika/nc_79085304/,ライオンズマンション葛飾渋江公園,2026-01-05,4380万円,東京都葛飾区東四つ木４,京成押上線「京成立石」徒歩10分,61.54m2（18.61坪）（壁芯）,3LDK,12.07m2,1995年2月
/ms/chuko/tokyo/sc_katsushika/nc_79071030/,ライオンズマンション葛飾渋江公園,2026-01-05,4380万円,東京都葛飾区東四つ木４,京成押上線「京成立石」徒歩10分,61.54m2（壁芯）,3LDK,12.07m2,1995年2月
/ms/chuko/tokyo/sc_katsushika/nc_78610778/,コスモお花茶屋壱番館,2026-01-05,4380万円,東京都葛飾区亀有１-4-3,京成本線「お花茶屋」徒歩13分,79.02m2（壁芯）,3LDK,13.17m2,1988年7月
/ms/chuko/tokyo/sc_katsushika/nc_78621601/,フェイム小岩レジデンスタワー,2026-01-05,4399万円,東京都葛飾区奥戸７,京成本線「青砥」徒歩17分,72.08m2（21.80坪）（壁芯）,3LDK,18.44m2,2003年2月
/ms/chuko/tokyo/sc_katsushika/nc_78723121/,フェイム小岩レジデンスタワー,2026-01-05,4399万円,東京都葛飾区奥戸７,京成本線「青砥」徒歩17分,72.08m2（21.80坪）（壁芯）,3LDK,18.44m2,2003年2月
/ms/chuko/tokyo/sc_katsushika/nc_78707027/,GROWS堀切菖蒲園AZ,2026-01-05,4480万円,東京都葛飾区堀切３,京成本線「堀切菖蒲園」徒歩10分,55.35m2（16.74坪）（壁芯）,2LDK,4.5m2,2017年11月
/ms/chuko/tokyo/sc_katsushika/nc_79045143/,ボヌール亀有,2026-01-05,4690万円,東京都葛飾区亀有３,ＪＲ常磐線「亀有」徒歩4分,66m2,3LDK,-,1998年10月
/ms/chuko/tokyo/sc_katsushika/nc_78444213/,ライオンズマンション木根川中央公園,2026-01-05,4780万円,東京都葛飾区東四つ木３-214-2,京成押上線「四ツ木」徒歩9分,67.76m2（20.49坪）（壁芯）,3LDK,-,1998年3月
/ms/chuko/tokyo/sc_katsushika/nc_78792692/,アクシルコート新小岩,2026-01-05,4799万円,東京都葛飾区西新小岩５,ＪＲ総武線「新小岩」徒歩12分,58.14m2,2LDK,4.47m2,1993年7月
/ms/chuko/tokyo/sc_katsushika/nc_79075003/,イクシア青砥,2026-01-05,4980万円,東京都葛飾区青戸４-１２－４,京成本線「お花茶屋」徒歩12分,75.01m2（22.69坪）（壁芯）,3LDK,13m2,2005年7月
/ms/chuko/tokyo/sc_katsushika/nc_79132039/,ニックハイム渋江公園 704 号室,2026-01-05,4999万円,東京都葛飾区東立石３,京成押上線「京成立石」徒歩8分,74.4m2（22.50坪）（壁芯）,3LDK,7.44m2,1984年1月
/ms/chuko/tokyo/sc_katsushika/nc_79110525/,ニックハイム渋江公園,2026-01-05,4999万円,東京都葛飾区東立石３,京成押上線「京成立石」徒歩8分,74.4m2,3LDK,7.44m2,1984年1月
/ms/chuko/tokyo/sc_katsushika/nc_79116907/,ニックハイム渋江公園,2026-01-05,4999万円,東京都葛飾区東立石３,京成押上線「京成立石」徒歩8分,74.4m2,3LDK,7.44m2,1984年1月
/ms/chuko/tokyo/sc_katsushika/nc_78902191/,ベルメゾン亀有ヴィマルシェ,2026-01-05,5090万円,東京都葛飾区亀有５,ＪＲ常磐線「亀有」徒歩4分,60.05m2（壁芯）,1LDK+S（納戸）,10.93m2,2003年7月
/ms/chuko/tokyo/sc_katsushika/nc_79080073/,アンビシャス青砥,2026-01-05,5280万円,東京都葛飾区高砂１,京成本線「青砥」徒歩11分,71.01m2（21.48坪）（壁芯）,3LDK,10.8m2,2015年11月
/ms/chuko/tokyo/sc_katsushika/nc_78605024/,カルム新小岩,2026-01-05,5490万円,東京都葛飾区東新小岩５,ＪＲ総武線「新小岩」徒歩8分,58.33m2（17.64坪）（壁芯）,2LDK,8.24m2,1997年11月
/ms/chuko/tokyo/sc_katsushika/nc_79017989/,サンクレイドル小岩Ⅲ,2026-01-05,5680万円,東京都葛飾区奥戸９,ＪＲ総武線「小岩」徒歩12分,64.97m2（壁芯）,3LDK,13.14m2,2023年10月
/ms/chuko/tokyo/sc_katsushika/nc_79062495/,センチュリー新小岩,2026-01-05,5980万円,東京都葛飾区東新小岩２,ＪＲ総武線「新小岩」徒歩15分,64.13m2（19.39坪）（壁芯）,3LDK,15.45m2,2018年2月
/ms/chuko/tokyo/sc_katsushika/nc_79054240/,ゼファー四つ木ザナドゥ２１,2026-01-05,5980万円,東京都葛飾区四つ木４,京成押上線「四ツ木」徒歩10分,85.52m2（壁芯）,4LDK,12.56m2,2002年6月
/ms/chuko/tokyo/sc_katsushika/nc_78956424/,ダイナシティ新小岩,2026-01-05,5980万円,東京都葛飾区新小岩１,ＪＲ総武線「新小岩」徒歩7分,55.81m2（16.88坪）（壁芯）,2LDK,6.2m2,2008年3月
/ms/chuko/tokyo/sc_katsushika/nc_79072939/,アールヴェール亀有,2026-01-05,5990万円,東京都葛飾区亀有２,ＪＲ常磐線「亀有」徒歩10分,70.05m2（壁芯）,3LDK,12.1m2,2002年7月
/ms/chuko/tokyo/sc_katsushika/nc_78800706/,ザ・パークハウス青砥,2026-01-05,6280万円,東京都葛飾区青戸７,京成本線「青砥」徒歩13分,72.16m2（壁芯）,3LDK,9.6m2,2013年6月
/ms/chuko/tokyo/sc_katsushika/nc_78636977/,シティテラス金町,2026-01-05,7500万円,東京都葛飾区新宿６,ＪＲ常磐線「金町」徒歩10分,75.37m2（壁芯）,3LDK,11.78m2,2021年8月
/ms/chuko/tokyo/sc_katsushika/nc_78850790/,アデニウム新小岩Ⅱ,2026-01-05,7980万円,東京都葛飾区東新小岩３,ＪＲ総武線「新小岩」徒歩7分,75.06m2（22.70坪）（壁芯）,3LDK,12.78m2,2012年10月
/ms/chuko/tokyo/sc_katsushika/nc_78819636/,シティテラス新小岩,2026-01-05,9480万円,東京都葛飾区新小岩２,ＪＲ総武線快速「新小岩」徒歩3分,70.02m2（壁芯）,3LDK,-,2022年5月
/ms/chuko/tokyo/sc_katsushika/nc_78929870/,プラウドタワー金町,2026-01-05,1億1580万円,東京都葛飾区金町６,ＪＲ常磐線「金町」徒歩2分,73.68m2（壁芯）,3LDK,13.95m2,2021年6月
/ms/chuko/tokyo/sc_katsushika/nc_78995313/,セザール新小岩,2026-01-05,1980万円,東京都葛飾区東新小岩３,ＪＲ総武線「新小岩」徒歩10分,56.86m2（壁芯）,4LDK,9.2m2,1988年9月
/ms/chuko/tokyo/sc_katsushika/nc_78008703/,ＧＳハイム第二金町,2026-01-05,1980万円,東京都葛飾区東金町６,ＪＲ常磐線「金町」徒歩12分,41.31m2（12.49坪）（壁芯）,1LDK,5.01m2,1985年4月
/ms/chuko/tokyo/sc_katsushika/nc_78532324/,ライオンズマンション柴又,2026-01-05,1980万円,東京都葛飾区柴又６,北総線「新柴又」徒歩6分,30.88m2（壁芯）,1DK,5.67m2,1987年2月
/ms/chuko/tokyo/sc_katsushika/nc_78807031/,タウンハイツ亀有２号棟,2026-01-05,2290万円,東京都葛飾区青戸８,ＪＲ常磐線「亀有」徒歩15分,43.2m2,1LDK,6.48m2,1974年8月
/ms/chuko/tokyo/sc_katsushika/nc_79130442/,ライオンズマンション青戸第２,2026-01-05,2299万円,東京都葛飾区青戸７-16-2,京成押上線「青砥」徒歩12分,58.14m2（17.58坪）,2LDK,5.11m2,1987年6月
/ms/chuko/tokyo/sc_katsushika/nc_78936284/,金町コーポB棟,2026-01-05,2399万円,東京都葛飾区金町１,ＪＲ常磐線「金町」徒歩10分,44.55m2,1LDK,10m2,1974年2月
/ms/chuko/tokyo/sc_katsushika/nc_78913110/,金町コーポB棟,2026-01-05,2399万円,東京都葛飾区金町１,ＪＲ常磐線「金町」徒歩10分,44.55m2（壁芯）,1LDK,-,1974年2月
/ms/chuko/tokyo/sc_katsushika/nc_78946267/,お花茶屋ダイヤモンドマンション,2026-01-05,2499万円,東京都葛飾区お花茶屋１,京成本線「お花茶屋」徒歩2分,48.34m2（壁芯）,2LDK,9m2,1977年9月
/ms/chuko/tokyo/sc_katsushika/nc_78839288/,ウィンベルコーラス青砥,2026-01-05,2980万円,東京都葛飾区青戸４,京成本線「青砥」徒歩10分,49.41m2,2LDK,5.61m2,1991年11月
/ms/chuko/tokyo/sc_katsushika/nc_78868967/,セザールお花茶屋,2026-01-05,3480万円,東京都葛飾区白鳥２,京成本線「お花茶屋」徒歩4分,50.4m2（壁芯）,2LDK,7.03m2,1988年4月
/ms/chuko/tokyo/sc_katsushika/nc_79039634/,ライオンズガーデン金町,2026-01-05,3690万円,東京都葛飾区金町２,ＪＲ常磐線「金町」徒歩10分,75.48m2（22.83坪）（壁芯）,3LDK,9.77m2,2000年2月
/ms/chuko/tokyo/sc_katsushika/nc_78649489/,四つ木パーク・ホームズ,2026-01-05,3980万円,東京都葛飾区四つ木４,京成押上線「四ツ木」徒歩14分,62m2（壁芯）,3LDK,9.38m2,1994年6月
