link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_kita/nc_78744130/,アクエアリバージュ東京,2026-01-05,5880万円,東京都北区志茂４,東京メトロ南北線「志茂」徒歩7分,72.17m2（21.83坪）（壁芯）,3LDK,10m2,2005年2月
/ms/chuko/tokyo/sc_kita/nc_79106044/,東高西ヶ原ペアシティ,2026-01-05,5980万円,東京都北区西ケ原１-30-1,ＪＲ京浜東北線「上中里」徒歩5分,63.8m2（19.29坪）（壁芯）,2LDK,13.06m2,1992年11月
/ms/chuko/tokyo/sc_kita/nc_78965022/,カルム赤羽,2026-01-05,5980万円,東京都北区岩淵町,東京メトロ南北線「赤羽岩淵」徒歩6分,72.35m2（壁芯）,2LDK+S（納戸）,8.45m2,1995年7月
/ms/chuko/tokyo/sc_kita/nc_78966645/,レーベンハイム板橋フィーリア,2026-01-05,6100万円,東京都北区滝野川６-74-7,ＪＲ埼京線「板橋」徒歩5分,62.98m2（19.05坪）,1LDK+S（納戸）,7.54m2,2004年12月
/ms/chuko/tokyo/sc_kita/nc_78683063/,ヴェレーナ王子,2026-01-05,6180万円,東京都北区豊島５,東京メトロ南北線「王子神谷」徒歩15分,80.27m2（壁芯）,3LDK,12.8m2,2012年3月
/ms/chuko/tokyo/sc_kita/nc_78615296/,ヴェレーナ王子,2026-01-05,6280万円,東京都北区豊島５,東京メトロ南北線「王子神谷」徒歩15分,81.62m2（壁芯）,3LDK,12.3m2,2012年3月
/ms/chuko/tokyo/sc_kita/nc_78198802/,アクトピア北赤羽参番館,2026-01-05,6380万円,東京都北区赤羽北２,ＪＲ埼京線「北赤羽」徒歩2分,65.92m2（壁芯）,3LDK,10.9m2,2000年1月
/ms/chuko/tokyo/sc_kita/nc_78853495/,メイツ王子,2026-01-05,6380万円,東京都北区王子５,東京メトロ南北線「王子神谷」徒歩3分,68.84m2（壁芯）,3LDK,9.24m2,1999年3月
/ms/chuko/tokyo/sc_kita/nc_78922498/,ルピナス王子駅前,2026-01-05,6480万円,東京都北区王子１,東京メトロ南北線「王子」徒歩1分,53.78m2（壁芯）,2LDK,5.32m2,2003年2月
/ms/chuko/tokyo/sc_kita/nc_78702664/,グランドステージ浮間公園,2026-01-05,6580万円,東京都北区浮間５,ＪＲ埼京線「浮間舟渡」徒歩15分,100.95m2（壁芯）,4LDK,9.77m2,2002年9月
/ms/chuko/tokyo/sc_kita/nc_78827111/,オープンレジデンシア東十条,2026-01-05,6750万円,東京都北区十条仲原２,ＪＲ京浜東北線「東十条」徒歩5分,54.52m2（壁芯）,2LDK,6.2m2,2021年8月
/ms/chuko/tokyo/sc_kita/nc_78855724/,クレストガーデンレジデンス,2026-01-05,6780万円,東京都北区浮間３,ＪＲ埼京線「北赤羽」徒歩10分,70.05m2（壁芯）,3LDK,11.6m2,2012年8月
/ms/chuko/tokyo/sc_kita/nc_78299339/,カルム赤羽,2026-01-05,6850万円,東京都北区岩淵町,東京メトロ南北線「赤羽岩淵」徒歩6分,80.28m2（壁芯）,3LDK+S（納戸）,8.31m2,1995年7月
/ms/chuko/tokyo/sc_kita/nc_79111140/,ザ・パークハウスオイコス赤羽志茂フォーススクエア,2026-01-05,6880万円,東京都北区志茂４-48-4,東京メトロ南北線「志茂」徒歩6分,70.92m2（21.45坪）,3LDK,-,2019年1月
/ms/chuko/tokyo/sc_kita/nc_78993145/,ヴェレーナシティ　パレ・ド・プラージュ,2026-01-05,6980万円,東京都北区浮間５,ＪＲ埼京線「北赤羽」徒歩11分,75.46m2（壁芯）,3LDK,12.9m2,2016年6月
/ms/chuko/tokyo/sc_kita/nc_78855723/,アクトピア北赤羽四番館,2026-01-05,7280万円,東京都北区赤羽北２,ＪＲ埼京線「北赤羽」徒歩2分,71.63m2（壁芯）,3LDK,12m2,2003年2月
/ms/chuko/tokyo/sc_kita/nc_78699218/,ファミール王子タワースイート,2026-01-05,7480万円,東京都北区上中里３,ＪＲ京浜東北線「王子」徒歩11分,75.15m2（壁芯）,3LDK,17.99m2,2003年3月
/ms/chuko/tokyo/sc_kita/nc_79047647/,ライオンズマンション十条台,2026-01-05,7599万円,東京都北区十条台１,ＪＲ埼京線「十条」徒歩6分,63m2（壁芯）,3LDK,9.9m2,1998年10月
/ms/chuko/tokyo/sc_kita/nc_78947215/,ライオンズマンション十条台,2026-01-05,7599万円,東京都北区十条台１,ＪＲ埼京線「十条」徒歩6分,63m2（壁芯）,3LDK,9.9m2,1998年10月
/ms/chuko/tokyo/sc_kita/nc_78910738/,アクトピア北赤羽四番館,2026-01-05,7680万円,東京都北区赤羽北２,ＪＲ埼京線「北赤羽」徒歩4分,76.76m2（壁芯）,3LDK,12.9m2,2003年2月
/ms/chuko/tokyo/sc_kita/nc_78777326/,リビオレゾン田端,2026-01-05,7890万円,東京都北区田端新町３,ＪＲ山手線「田端」徒歩9分,56.97m2（17.23坪）（壁芯）,2LDK,9.6m2,2018年12月
