link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_nakano/nc_79079899/,ライオンズ東中野,2026-01-05,8499万円,東京都中野区東中野１,ＪＲ中央線「東中野」徒歩1分,51.24m2（壁芯）,2LDK,8.78m2,2010年1月
/ms/chuko/tokyo/sc_nakano/nc_79077714/,【方南町駅・６分】パークハウス中野広町,2026-01-05,8555万円,東京都中野区弥生町６-６－１７,東京メトロ丸ノ内線「方南町」徒歩6分,70.42m2（21.30坪）（壁芯）,3LDK,12.7m2,2008年9月
/ms/chuko/tokyo/sc_nakano/nc_79070421/,フェアロージュ方南町,2026-01-05,8580万円,東京都中野区南台３,東京メトロ丸ノ内線「方南町」徒歩6分,66.01m2（壁芯）,3LDK,7.71m2,2001年5月
/ms/chuko/tokyo/sc_nakano/nc_78960713/,グランフォルム中野江原町,2026-01-05,8680万円,東京都中野区江原町２,都営大江戸線「新江古田」徒歩3分,97.61m2（壁芯）,3LDK,2.47m2,1988年10月
/ms/chuko/tokyo/sc_nakano/nc_79133360/,グランドメゾン江古田の杜,2026-01-05,8780万円,東京都中野区江古田３,都営大江戸線「新江古田」徒歩12分,67.59m2（壁芯）,2LDK+S（納戸）,13.65m2,2018年2月
/ms/chuko/tokyo/sc_nakano/nc_78759854/,ファミールヒルズ哲学堂公園,2026-01-05,9098万円,東京都中野区松が丘２,西武新宿線「沼袋」徒歩9分,90.37m2（壁芯）,4LDK,20.22m2,1996年3月
/ms/chuko/tokyo/sc_nakano/nc_78779540/,グランドメゾン中野南レジデンス,2026-01-05,9480万円,東京都中野区南台１,都営大江戸線「西新宿五丁目」徒歩9分,55.17m2（壁芯）,2LDK,13.02m2,2016年1月
/ms/chuko/tokyo/sc_nakano/nc_78805857/,レジデンシャル中野坂上,2026-01-05,9680万円,東京都中野区中央１,東京メトロ丸ノ内線「中野坂上」徒歩7分,64.35m2（壁芯）,1LDK+S（納戸）,5.9m2,2013年5月
/ms/chuko/tokyo/sc_nakano/nc_78506866/,プレミスト中野通り　　　　　　　　　　　　　　　　　…,2026-01-05,1億480万円,東京都中野区新井５,西武新宿線「新井薬師前」徒歩5分,70.5m2（壁芯）,3LDK,11.28m2,2020年7月
/ms/chuko/tokyo/sc_nakano/nc_78478604/,プレミスト中野通り,2026-01-05,1億480万円,東京都中野区新井５-33-8,西武新宿線「新井薬師前」徒歩3分,70.5m2（21.32坪）（壁芯）,3LDK,11.28m2,2020年7月
/ms/chuko/tokyo/sc_nakano/nc_78344312/,プレミスト中野通り,2026-01-05,1億480万円,東京都中野区新井５,西武新宿線「新井薬師前」徒歩5分,70.5m2（壁芯）,3LDK,11.28m2,2020年7月
/ms/chuko/tokyo/sc_nakano/nc_78597263/,ライフヴィラ上鷺宮,2026-01-05,1億1800万円,東京都中野区上鷺宮３,西武池袋線「富士見台」徒歩2分,102.09m2（壁芯）,3LDK+S（納戸）,15.55m2,1991年10月
