link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_taito/nc_78109981/,クレストフォルム上野グランステージ,2026-01-05,1億1200万円,東京都台東区上野７,ＪＲ山手線「上野」徒歩5分,75.94m2（壁芯）,2LDK+S（納戸）,28.1m2,2001年11月
/ms/chuko/tokyo/sc_taito/nc_78932477/,パレステージ上野,2026-01-05,1億1280万円,東京都台東区上野７,ＪＲ山手線「上野」徒歩5分,55.83m2（壁芯）,2LDK,8.8m2,2017年2月
/ms/chuko/tokyo/sc_taito/nc_78993120/,ライオンズグローベル浅草雷門,2026-01-05,1億1800万円,東京都台東区雷門１,東京メトロ銀座線「浅草」徒歩4分,68.86m2（壁芯）,2LDK+S（納戸）,13.41m2,2005年8月
/ms/chuko/tokyo/sc_taito/nc_78742885/,日神デュオステージ蔵前NEXT,2026-01-05,1億2480万円,東京都台東区蔵前４-23-7,都営浅草線「蔵前」徒歩4分,66.09m2（19.99坪）（壁芯）,2LDK,8.16m2,2008年8月
/ms/chuko/tokyo/sc_taito/nc_78997568/,浅草タワー,2026-01-05,1億2790万円,東京都台東区西浅草３,つくばエクスプレス「浅草」徒歩3分,60.76m2（18.37坪）（壁芯）,1LDK,16.94m2,2012年2月
/ms/chuko/tokyo/sc_taito/nc_78909880/,上野アインスタワー,2026-01-05,1億2900万円,東京都台東区東上野５,ＪＲ山手線「上野」徒歩6分,69.68m2（壁芯）,3LDK,10.2m2,2002年2月
/ms/chuko/tokyo/sc_taito/nc_78436401/,イニシアイオ浅草,2026-01-05,1億2900万円,東京都台東区西浅草２,つくばエクスプレス「浅草」徒歩2分,65.16m2（壁芯）,2LDK,10.75m2,2011年3月
/ms/chuko/tokyo/sc_taito/nc_78637202/,コスモ元浅草,2026-01-05,1億2980万円,東京都台東区元浅草３,都営大江戸線「新御徒町」徒歩5分,82.79m2（壁芯）,2LDK+S（納戸）,6.5m2,2000年10月
/ms/chuko/tokyo/sc_taito/nc_79088973/,ザ・パークハウス上野池之端レジデンス,2026-01-05,1億2980万円,東京都台東区池之端２,東京メトロ千代田線「根津」徒歩3分,55.86m2（16.89坪）（壁芯）,2LDK,8.56m2,2015年12月
/ms/chuko/tokyo/sc_taito/nc_77538218/,【本日、ご内覧いただけます】　ルネ・上野桜木,2026-01-05,1億3290万円,東京都台東区上野桜木１,東京メトロ千代田線「根津」徒歩7分,70.05m2（壁芯）,3LDK,16.18m2,2002年3月
