link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_shinagawa/nc_79112060/,ニューハイツ大森,2026-01-05,5499万円,東京都品川区南大井６-4-6,ＪＲ京浜東北線「大森」徒歩6分,61.07m2（18.47坪）（壁芯）,2LDK+S（納戸）,5.99m2,1975年8月
/ms/chuko/tokyo/sc_shinagawa/nc_78731682/,ドルミ東品川,2026-01-05,5598万円,東京都品川区東品川３-１６－３,りんかい線「品川シーサイド」徒歩8分,58.24m2（壁芯）,2LDK+S（納戸）,7m2,1979年2月
/ms/chuko/tokyo/sc_shinagawa/nc_79111208/,メゾンド中延,2026-01-05,5790万円,東京都品川区豊町６-18-2,東急大井町線「中延」徒歩4分,78.26m2（23.67坪）,3LDK,-,1984年2月
/ms/chuko/tokyo/sc_shinagawa/nc_79121363/,レグラス荏原中延,2026-01-05,5980万円,東京都品川区西中延１,東急池上線「荏原中延」徒歩9分,44.78m2（13.54坪）（壁芯）,1LDK,6.38m2,2011年6月
/ms/chuko/tokyo/sc_shinagawa/nc_78756262/,ヴェラハイツ大森,2026-01-05,6180万円,東京都品川区南大井３-16-5,ＪＲ京浜東北線「大森」徒歩8分,60.46m2（18.28坪）（登記）,2LDK,-,1987年12月
/ms/chuko/tokyo/sc_shinagawa/nc_79109200/,ユニーブル武蔵小山PRESION,2026-01-05,6240万円,東京都品川区荏原３,東急目黒線「武蔵小山」徒歩8分,37.44m2（11.32坪）（壁芯）,1LDK,7.14m2,2010年7月
/ms/chuko/tokyo/sc_shinagawa/nc_78688400/,南品川マンション,2026-01-05,6300万円,東京都品川区南品川５,ＪＲ京浜東北線「大井町」徒歩6分,64.96m2（19.65坪）（登記）,2LDK+S（納戸）,5.4m2,1969年3月
/ms/chuko/tokyo/sc_shinagawa/nc_78833783/,サンウッド品川天王洲タワー,2026-01-05,6680万円,東京都品川区東品川２,りんかい線「天王洲アイル」徒歩4分,46.18m2（壁芯）,1LDK,8.7m2,2005年2月
/ms/chuko/tokyo/sc_shinagawa/nc_79098304/,グランレーヴ大森蘇峰公園,2026-01-05,6980万円,東京都品川区西大井４,ＪＲ京浜東北線「大森」徒歩12分,56.4m2（壁芯）,2LDK,9.74m2,2002年5月
/ms/chuko/tokyo/sc_shinagawa/nc_78916071/,東品川ハウス,2026-01-05,6980万円,東京都品川区東品川３,りんかい線「品川シーサイド」徒歩6分,67.9m2（壁芯）,3LDK,8.54m2,1980年8月
/ms/chuko/tokyo/sc_shinagawa/nc_79033155/,ゼームス坂パークハウス,2026-01-05,7199万円,東京都品川区南品川６,ＪＲ京浜東北線「大井町」徒歩5分,48m2（壁芯）,2LDK,9m2,1971年1月
/ms/chuko/tokyo/sc_shinagawa/nc_79111388/,ゼームス坂パークハウス,2026-01-05,7199万円,東京都品川区南品川６-15-17,ＪＲ京浜東北線「大井町」徒歩5分,48m2（14.51坪）,2LDK,9m2,1971年1月
/ms/chuko/tokyo/sc_shinagawa/nc_77977283/,五反田コーポラス,2026-01-05,7280万円,東京都品川区東五反田１-4-11,ＪＲ山手線「五反田」徒歩5分,71.5m2（21.62坪）（壁芯）,2LDK+S（納戸）,5m2,1981年7月
/ms/chuko/tokyo/sc_shinagawa/nc_79012976/,扶桑ハイツ荏原中延,2026-01-05,7299万円,東京都品川区西中延１,東急池上線「戸越銀座」徒歩8分,51.89m2（15.69坪）（壁芯）,2LDK,7.64m2,1985年2月
/ms/chuko/tokyo/sc_shinagawa/nc_76113937/,メインステージ戸越銀座,2026-01-05,7300万円,東京都品川区戸越１,都営浅草線「戸越」徒歩5分,42m2（壁芯）,1LDK,6.6m2,2019年1月
/ms/chuko/tokyo/sc_shinagawa/nc_79023480/,グローリア初穂御殿山,2026-01-05,7380万円,東京都品川区北品川５,ＪＲ山手線「大崎」徒歩4分,43.93m2（壁芯）,2LDK,10.39m2,1986年1月
/ms/chuko/tokyo/sc_shinagawa/nc_78635102/,ディアナコート池田山公園,2026-01-05,7700万円,東京都品川区上大崎１,東京メトロ南北線「白金台」徒歩8分,35.52m2（壁芯）,1LDK,4.06m2,2022年8月
/ms/chuko/tokyo/sc_shinagawa/nc_78557251/,秀和大森レジデンス,2026-01-05,7780万円,東京都品川区南大井５,ＪＲ京浜東北線「大森」徒歩12分,84.37m2（壁芯）,4LDK,21.47m2,1981年2月
/ms/chuko/tokyo/sc_shinagawa/nc_78422765/,ディナ・スカーラ大井町,2026-01-05,7980万円,東京都品川区大井４,ＪＲ京浜東北線「大井町」徒歩13分,62.75m2（18.98坪）（壁芯）,2LDK,7.99m2,2003年3月
/ms/chuko/tokyo/sc_shinagawa/nc_79077567/,ナイスアーバン北品川,2026-01-05,8180万円,東京都品川区北品川２,京急本線「新馬場」徒歩6分,56.4m2（壁芯）,3LDK,3.91m2,1997年2月
/ms/chuko/tokyo/sc_shinagawa/nc_78799933/,秀和目黒駅前レジデンス,2026-01-05,8290万円,東京都品川区上大崎３,ＪＲ山手線「目黒」徒歩4分,58.3m2（壁芯）,ワンルーム,-,1972年8月
/ms/chuko/tokyo/sc_shinagawa/nc_78926035/,ワールドパレス西中延,2026-01-05,8380万円,東京都品川区西中延１,東急池上線「荏原中延」徒歩8分,61.05m2（壁芯）,3LDK,9.7m2,1996年4月
/ms/chuko/tokyo/sc_shinagawa/nc_79132795/,東高目黒ペアシティ,2026-01-05,8480万円,東京都品川区上大崎２-21-13,ＪＲ山手線「目黒」徒歩5分,61.69m2（壁芯）,2LDK,5.81m2,1978年4月
/ms/chuko/tokyo/sc_shinagawa/nc_78825428/,東高目黒ペアシティ,2026-01-05,8480万円,東京都品川区上大崎２,ＪＲ山手線「目黒」徒歩5分,61.69m2（18.66坪）（壁芯）,2LDK,5.81m2,1978年4月
/ms/chuko/tokyo/sc_shinagawa/nc_78877731/,ニューフジマンション,2026-01-05,8560万円,東京都品川区東五反田５,都営三田線「目黒」徒歩11分,79.21m2（23.96坪）（登記）,3LDK,6m2,1965年2月
/ms/chuko/tokyo/sc_shinagawa/nc_78608895/,パークアクシス白金台南,2026-01-05,8680万円,東京都品川区上大崎１,ＪＲ山手線「目黒」徒歩5分,36.46m2（11.02坪）,1LDK,3.57m2,2003年7月
/ms/chuko/tokyo/sc_shinagawa/nc_78286653/,プラウド五反田,2026-01-05,8880万円,東京都品川区西五反田２,ＪＲ山手線「五反田」徒歩6分,36.02m2（壁芯）,1LDK,7.08m2,2023年12月
/ms/chuko/tokyo/sc_shinagawa/nc_78689190/,目黒プラザ,2026-01-05,8980万円,東京都品川区上大崎２,ＪＲ山手線「目黒」徒歩4分,96.14m2（登記）,3LDK,6.45m2,1971年1月
/ms/chuko/tokyo/sc_shinagawa/nc_78817345/,カーサフェリス武蔵小山II,2026-01-05,9480万円,東京都品川区小山３,東急目黒線「武蔵小山」徒歩4分,54.49m2（壁芯）,2LDK,6m2,2004年8月
/ms/chuko/tokyo/sc_shinagawa/nc_78991056/,目黒プラザ,2026-01-05,9480万円,東京都品川区上大崎２,ＪＲ山手線「目黒」徒歩5分,96.14m2（29.08坪）（登記）,3LDK,6.45m2,1971年1月
/ms/chuko/tokyo/sc_shinagawa/nc_78109304/,オープンレジデンシア武蔵小山,2026-01-05,9980万円,東京都品川区小山台１-１－１１,東急目黒線「武蔵小山」徒歩8分,71.54m2（壁芯）,2LDK+S（納戸）,2.34m2,2014年1月
/ms/chuko/tokyo/sc_shinagawa/nc_79113422/,エス・バイ・エルマンション御殿山,2026-01-05,9999万円,東京都品川区北品川４,ＪＲ山手線「大崎」徒歩8分,53.03m2（16.04坪）（壁芯）,2LDK,8.4m2,2000年5月
/ms/chuko/tokyo/sc_shinagawa/nc_78674839/,パークスクエア南品川,2026-01-05,1億480万円,東京都品川区南品川３,京急本線「青物横丁」徒歩1分,71.9m2（壁芯）,3LDK,-,2007年3月
/ms/chuko/tokyo/sc_shinagawa/nc_78479082/,ライオンズプラザ五反田,2026-01-05,1億480万円,東京都品川区東五反田２,ＪＲ山手線「五反田」徒歩5分,54.33m2（壁芯）,2LDK,6.95m2,2000年6月
/ms/chuko/tokyo/sc_shinagawa/nc_78125790/,小山台サニーハイツ,2026-01-05,1億790万円,東京都品川区小山台１,東急目黒線「不動前」徒歩8分,76.29m2（壁芯）,3LDK,9.25m2,1979年2月
/ms/chuko/tokyo/sc_shinagawa/nc_79077824/,コア・スターレ西大井,2026-01-05,1億990万円,東京都品川区西大井１,ＪＲ横須賀線「西大井」徒歩1分,75.77m2（壁芯）,3LDK,8.62m2,1986年3月
/ms/chuko/tokyo/sc_shinagawa/nc_79083374/,コア・スターレ西大井,2026-01-05,1億990万円,東京都品川区西大井１,ＪＲ横須賀線「西大井」徒歩1分,75.77m2（壁芯）,3LDK,8.62m2,1986年3月
/ms/chuko/tokyo/sc_shinagawa/nc_78577072/,品川イーストシティタワー,2026-01-05,1億1280万円,東京都品川区東品川５,東京モノレール「天王洲アイル」徒歩5分,56.82m2（壁芯）,2LDK,11.34m2,2018年7月
/ms/chuko/tokyo/sc_shinagawa/nc_78574822/,ルイシャトレ目黒不動前,2026-01-05,1億1280万円,東京都品川区西五反田５,ＪＲ山手線「目黒」徒歩12分,59.85m2（壁芯）,1LDK+S（納戸）,9.57m2,1999年8月
/ms/chuko/tokyo/sc_shinagawa/nc_78742040/,ヴェルコート旗の台,2026-01-05,1億1280万円,東京都品川区西中延３-5-18,東急大井町線「荏原町」徒歩6分,75.94m2（22.97坪）（壁芯）,3LDK,11.3m2,1999年10月
/ms/chuko/tokyo/sc_shinagawa/nc_79132757/,五反田ガーデンハイツ,2026-01-05,1億1300万円,東京都品川区西五反田７-24-1,ＪＲ山手線「五反田」徒歩9分,110.8m2（登記）,3LDK,-,1980年3月
/ms/chuko/tokyo/sc_shinagawa/nc_79080869/,大崎ウエストシティタワーズE棟,2026-01-05,1億1500万円,東京都品川区大崎２-9-1,ＪＲ山手線「大崎」徒歩3分,46.88m2（14.18坪）（壁芯）,1LDK,4.56m2,2009年9月
/ms/chuko/tokyo/sc_shinagawa/nc_78307843/,【本日、ご内覧いただけます】　プライムパークス品川シ…,2026-01-05,1億1800万円,東京都品川区東品川４,りんかい線「品川シーサイド」徒歩5分,58.44m2（壁芯）,2LDK,9.82m2,2019年1月
