link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_nerima/nc_79134051/,エクレール石神井公園,2026-01-05,3780万円,東京都練馬区石神井町５,西武池袋線「石神井公園」徒歩8分,59.25m2（壁芯）,3LDK,12.88m2,1986年1月
/ms/chuko/tokyo/sc_nerima/nc_77947120/,エクレール石神井公園,2026-01-05,3780万円,東京都練馬区石神井町５,西武池袋線「石神井公園」徒歩8分,59.25m2（壁芯）,3DK,12.82m2,1986年1月
/ms/chuko/tokyo/sc_nerima/nc_78474889/,ライオンズマンション豊島園第2,2026-01-05,3780万円,東京都練馬区早宮１,東京メトロ有楽町線「平和台」徒歩10分,68.08m2（20.59坪）（壁芯）,2LDK,-,1981年3月
/ms/chuko/tokyo/sc_nerima/nc_78698273/,ライオンズマンション豊島園第２,2026-01-05,3780万円,東京都練馬区早宮１,東京メトロ有楽町線「平和台」徒歩10分,68.08m2（20.59坪）（壁芯）,2LDK,4.61m2,1981年3月
/ms/chuko/tokyo/sc_nerima/nc_78065750/,エクレール石神井公園,2026-01-05,3780万円,東京都練馬区石神井町５-3-15,西武池袋線「石神井公園」徒歩8分,59.25m2（17.92坪）（壁芯）,3DK,12.82m2,1986年1月
/ms/chuko/tokyo/sc_nerima/nc_79134179/,ライオンズマンション大泉学園,2026-01-05,3880万円,東京都練馬区東大泉１,西武池袋線「大泉学園」徒歩8分,49.35m2（壁芯）,2LDK,7.28m2,1984年4月
/ms/chuko/tokyo/sc_nerima/nc_78998788/,ライオンズマンション大泉学園 401号室,2026-01-05,3880万円,東京都練馬区東大泉１,西武池袋線「大泉学園」徒歩8分,49.35m2（14.92坪）（壁芯）,2LDK,7.28m2,1984年4月
/ms/chuko/tokyo/sc_nerima/nc_78988562/,ライオンズマンション大泉学園,2026-01-05,3880万円,東京都練馬区東大泉１-１１－７,西武池袋線「大泉学園」徒歩8分,49.35m2（14.92坪）（壁芯）,2LDK,7.28m2,1984年4月
/ms/chuko/tokyo/sc_nerima/nc_77518654/,グリーンビレッジ豊玉,2026-01-05,3890万円,東京都練馬区豊玉南２,西武新宿線「野方」徒歩11分,59.4m2（17.96坪）（壁芯）,3LDK,5.3m2,1974年8月
/ms/chuko/tokyo/sc_nerima/nc_78433233/,セザール上板橋,2026-01-05,3899万円,東京都練馬区錦１,東武東上線「上板橋」徒歩10分,52m2（壁芯）,2DK+S（納戸）,5.33m2,1994年12月
/ms/chuko/tokyo/sc_nerima/nc_76827762/,豊島園パークマンション,2026-01-05,3990万円,東京都練馬区練馬４,都営大江戸線「豊島園」徒歩2分,52.82m2,2LDK,6.65m2,1973年4月
/ms/chuko/tokyo/sc_nerima/nc_78586191/,ライオンズマンション大泉学園第２,2026-01-05,3990万円,東京都練馬区東大泉１-２６－３８,西武池袋線「大泉学園」徒歩5分,49.59m2（壁芯）,2LDK,6.48m2,1986年8月
/ms/chuko/tokyo/sc_nerima/nc_79111249/,ライオンズガーデン上石神井,2026-01-05,3999万円,東京都練馬区上石神井３-10-13,西武新宿線「上石神井」徒歩12分,56.3m2（17.03坪）（壁芯）,2LDK,-,1987年12月
/ms/chuko/tokyo/sc_nerima/nc_79017703/,ライオンズガーデン上石神井,2026-01-05,3999万円,東京都練馬区上石神井３,西武新宿線「上石神井」徒歩12分,56.3m2（壁芯）,2LDK,-,1987年12月
/ms/chuko/tokyo/sc_nerima/nc_79041173/,ライオンズガーデン上石神井,2026-01-05,3999万円,東京都練馬区上石神井３,西武新宿線「上石神井」徒歩12分,56.3m2（17.03坪）（壁芯）,2LDK,-,1987年12月
/ms/chuko/tokyo/sc_nerima/nc_79098024/,オリンピックマンション桜台第２,2026-01-05,4180万円,東京都練馬区桜台４-1-11,西武池袋線「桜台」徒歩3分,47.61m2（14.40坪）（壁芯）,2LDK,6.17m2,1982年10月
/ms/chuko/tokyo/sc_nerima/nc_79133825/,レクセルマンション石神井公園,2026-01-05,4190万円,東京都練馬区谷原２,西武池袋線「練馬高野台」徒歩18分,60.05m2（壁芯）,3LDK,7.98m2,1996年2月
/ms/chuko/tokyo/sc_nerima/nc_78268150/,レクセルマンション石神井公園,2026-01-05,4190万円,東京都練馬区谷原２,西武池袋線「練馬高野台」徒歩18分,60.05m2（18.16坪）（壁芯）,3LDK,7.98m2,1996年2月
/ms/chuko/tokyo/sc_nerima/nc_78827776/,モンレーヴ桜台,2026-01-05,4190万円,東京都練馬区桜台３,東京メトロ副都心線「氷川台」徒歩6分,39.58m2（壁芯）,1DK,4m2,1998年7月
/ms/chuko/tokyo/sc_nerima/nc_79039781/,パシフィック江古田マンション,2026-01-05,4198万円,東京都練馬区羽沢１,西武有楽町線「新桜台」徒歩5分,87.2m2（26.37坪）（壁芯）,3LDK,8.26m2,1970年9月
/ms/chuko/tokyo/sc_nerima/nc_79041816/,パシフィック江古田マンション 610号室,2026-01-05,4198万円,東京都練馬区羽沢１,西武有楽町線「新桜台」徒歩5分,87.2m2（26.37坪）（壁芯）,3LDK,8.26m2,1970年9月
/ms/chuko/tokyo/sc_nerima/nc_79022736/,レーベンハイム光が丘,2026-01-05,4280万円,東京都練馬区高松３-9-24,都営大江戸線「練馬春日町」徒歩15分,59.71m2（18.06坪）（壁芯）,3LDK,10.9m2,1998年10月
/ms/chuko/tokyo/sc_nerima/nc_78229686/,大泉学園ノーブルスクエア,2026-01-05,4480万円,東京都練馬区東大泉２,西武池袋線「大泉学園」徒歩14分,64.22m2（壁芯）,2LDK,-,2008年12月
/ms/chuko/tokyo/sc_nerima/nc_77757982/,カテリーナ石神井公園                …,2026-01-05,4499万円,東京都練馬区谷原２,西武池袋線「石神井公園」徒歩15分,76.95m2（壁芯）,3LDK,6.82m2,1999年8月
/ms/chuko/tokyo/sc_nerima/nc_78561492/,サンレイ高野台,2026-01-05,4680万円,東京都練馬区高野台４-10-2,西武池袋線「練馬高野台」徒歩10分,62.7m2（18.96坪）（壁芯）,3LDK,10.84m2,1996年3月
/ms/chuko/tokyo/sc_nerima/nc_78740881/,南大泉リッツハウス,2026-01-05,4780万円,東京都練馬区南大泉４,西武池袋線「保谷」徒歩11分,79.6m2,2LDK+S（納戸）,8.94m2,1985年8月
/ms/chuko/tokyo/sc_nerima/nc_79134702/,南大泉リッツハウス,2026-01-05,4780万円,東京都練馬区南大泉４-30-33,西武池袋線「保谷」徒歩11分,79.6m2（壁芯）,2LDK+S（納戸）,8.94m2,1985年8月
/ms/chuko/tokyo/sc_nerima/nc_79058077/,マイキャッスル大泉学園Ⅱ,2026-01-05,4790万円,東京都練馬区東大泉４,西武池袋線「大泉学園」徒歩7分,63.71m2（壁芯）,3LDK,4.34m2,1988年11月
/ms/chuko/tokyo/sc_nerima/nc_78377363/,グランシティ練馬春日町Ⅱ,2026-01-05,4890万円,東京都練馬区高松３,都営大江戸線「練馬春日町」徒歩14分,75.15m2,2LDK+S（納戸）,5.28m2,2002年12月
